name,brand,category,subcategory,product url,product_id
"Nordica Cottage Cheese, Fat Free",Gay Lea,Food,Dairy & Eggs,https://www.loblaws.ca/nordica-cottage-cheese-fat-free/p/20166239001_EA,20166239001_EA
Key Lime 2% M.F. Greek Yogurt ,President's Choice,Food,Dairy & Eggs,https://www.loblaws.ca/key-lime-2-m-f-greek-yogurt/p/21347999_EA,21347999_EA
Greek Vanilla 3% MF Yogurt,Liberte,Food,Dairy & Eggs,https://www.loblaws.ca/greek-vanilla-3-mf-yogurt/p/21193449_EA,21193449_EA
Strawberry,Milk 2 Go,Food,Dairy & Eggs,https://www.loblaws.ca/strawberry/p/20895935004_EA,20895935004_EA
Tropical Flavour Yogourt,Yoplait,Food,Dairy & Eggs,https://www.loblaws.ca/tropical-flavour-yogourt/p/21215489_EA,21215489_EA
Yogurt 1.5% M.F.,IOGO,Food,Dairy & Eggs,https://www.loblaws.ca/yogurt-1-5-m-f/p/20609583001_EA,20609583001_EA
Tubes Raspberry,Yoplait,Food,Dairy & Eggs,https://www.loblaws.ca/tubes-raspberry/p/21390884006_EA,21390884006_EA
"Greek Yogurt, High Protein, Lemon Meringue Flavour, 4% M.F (Pack Of 4)",Oikos,Food,Dairy & Eggs,https://www.loblaws.ca/greek-yogurt-high-protein-lemon-meringue-flavour-4/p/20945864_EA,20945864_EA
Crescents - Reduced Fat,Pillsbury,Food,Dairy & Eggs,https://www.loblaws.ca/crescents-reduced-fat/p/20305424001_EA,20305424001_EA
Dill Pickle Dip,Philadelphia,Food,Dairy & Eggs,https://www.loblaws.ca/dill-pickle-dip/p/20299760003_EA,20299760003_EA
"Value Sized Hazelnut Flavoured Coffee Creamer, 94 Servings",International Delight,Food,Dairy & Eggs,https://www.loblaws.ca/value-sized-hazelnut-flavoured-coffee-creamer-94-s/p/21345072_EA,21345072_EA
Vanilla 2% M.F. Greek Yogurt,President's Choice,Food,Dairy & Eggs,https://www.loblaws.ca/vanilla-2-m-f-greek-yogurt/p/21348028_EA,21348028_EA
Plain 2% M.F. Greek Yogurt,President's Choice,Food,Dairy & Eggs,https://www.loblaws.ca/plain-2-m-f-greek-yogurt/p/21000725_EA,21000725_EA
Extra Large Free Run Brown Eggs,President's Choice,Food,Dairy & Eggs,https://www.loblaws.ca/extra-large-free-run-brown-eggs/p/20813937001_EA,20813937001_EA
TruTaste Skim Milk,Neilson,Food,Dairy & Eggs,https://www.loblaws.ca/trutaste-skim-milk/p/20058742_EA,20058742_EA
Real Coconut Whipped Cream,Gay Lea,Food,Dairy & Eggs,https://www.loblaws.ca/real-coconut-whipped-cream/p/20048223003_EA,20048223003_EA
Jalapeno Greek Yogurt Dip,President's Choice,Food,Dairy & Eggs,https://www.loblaws.ca/jalapeno-greek-yogurt-dip/p/21032266_EA,21032266_EA
1.5% M.F. Drinkable Probiotic Yogurt,Activia,Food,Dairy & Eggs,https://www.loblaws.ca/1-5-m-f-drinkable-probiotic-yogurt/p/21430512_EA,21430512_EA
"Original Balkan Style Yogurt, Vanilla",Astro,Food,Dairy & Eggs,https://www.loblaws.ca/original-balkan-style-yogurt-vanilla/p/20165226002_EA,20165226002_EA
Herb & Spice Dip,Philadelphia,Food,Dairy & Eggs,https://www.loblaws.ca/herb-spice-dip/p/20299760004_EA,20299760004_EA
Homogenized Goat Milk 3.25%MF  ,Woolwich,Food,Dairy & Eggs,https://www.loblaws.ca/homogenized-goat-milk-3-25-mf/p/21212050_EA,21212050_EA
Coffee Mate Liquid Creamer Caramel Macchiato,Nestle,Food,Dairy & Eggs,https://www.loblaws.ca/coffee-mate-liquid-creamer-caramel-macchiato/p/21091176_EA,21091176_EA
1% M.F. Partly Skimmed Milk,The A2 Milk Company,Food,Dairy & Eggs,https://www.loblaws.ca/1-m-f-partly-skimmed-milk/p/21339277_EA,21339277_EA
"Cottage Cheese, 2% M.F.",No Name,Food,Dairy & Eggs,https://www.loblaws.ca/cottage-cheese-2-m-f/p/20183991002_EA,20183991002_EA
Plain 0% M.F.  Greek Yogurt,President's Choice,Food,Dairy & Eggs,https://www.loblaws.ca/plain-0-m-f-greek-yogurt/p/20357382001_EA,20357382001_EA
Plant Based Cultured Oat Yogurt Alternative Strawberry Vanilla,President's Choice,Food,Dairy & Eggs,https://www.loblaws.ca/plant-based-cultured-oat-yogurt-alternative-strawb/p/21400245_EA,21400245_EA
"Halal Yogurt, Plain 0%",Parmalat,Food,Dairy & Eggs,https://www.loblaws.ca/halal-yogurt-plain-0/p/20544362002_EA,20544362002_EA
Homogenized Milk 3.25%,Neilson,Food,Dairy & Eggs,https://www.loblaws.ca/homogenized-milk-3-25/p/20774034_EA,20774034_EA
Jalapeno Greek Yogurt Dip,President's Choice,Food,Dairy & Eggs,https://www.loblaws.ca/jalapeno-greek-yogurt-dip/p/21032266_EA,21032266_EA
"Greek Yogurt, High Protein, Lemon Meringue Flavour, 4% M.F (Pack Of 4)",Oikos,Food,Dairy & Eggs,https://www.loblaws.ca/greek-yogurt-high-protein-lemon-meringue-flavour-4/p/20945864_EA,20945864_EA
1.5% M.F. Drinkable Probiotic Yogurt,Activia,Food,Dairy & Eggs,https://www.loblaws.ca/1-5-m-f-drinkable-probiotic-yogurt/p/21430512_EA,21430512_EA
"Yogurt with Probiotics, Lactose-free, Vanilla Flavour, 650g",Activia,Food,Dairy & Eggs,https://www.loblaws.ca/yogurt-with-probiotics-lactose-free-vanilla-flavou/p/20946086_EA,20946086_EA
Sugar Cookies,Pillsbury,Food,Dairy & Eggs,https://www.loblaws.ca/sugar-cookies/p/21193674_EA,21193674_EA
Crescents - Reduced Fat,Pillsbury,Food,Dairy & Eggs,https://www.loblaws.ca/crescents-reduced-fat/p/20305424001_EA,20305424001_EA
Dill Pickle Dip,Philadelphia,Food,Dairy & Eggs,https://www.loblaws.ca/dill-pickle-dip/p/20299760003_EA,20299760003_EA
Cream Cheese Light    ,Arla,Food,Dairy & Eggs,https://www.loblaws.ca/cream-cheese-light/p/21316006_EA,21316006_EA
"Greek Yogurt, Black Cherry 2%",Liberte,Food,Dairy & Eggs,https://www.loblaws.ca/greek-yogurt-black-cherry-2/p/20604024001_EA,20604024001_EA
Coconut Flavour 2% MF Drinkable Yogurt,Yoplait,Food,Dairy & Eggs,https://www.loblaws.ca/coconut-flavour-2-mf-drinkable-yogurt/p/21354585_EA,21354585_EA
Café Mocha Coffee & Hot Chocolate Mix Instant Coffee Mix With Natural Flavours,Tim Hortons,Food,Dairy & Eggs,https://www.loblaws.ca/caf-mocha-coffee-hot-chocolate-mix-instant-coffee/p/21431715_EA,21431715_EA
"Greek Yogut, Blackberry Flavour, 100G (Pack Of 4)",Oikos,Food,Dairy & Eggs,https://www.loblaws.ca/greek-yogut-blackberry-flavour-100g-pack-of-4/p/21042954003_EA,21042954003_EA
Méditerranée Black Cherry 9% MF Yogurt,Liberte,Food,Dairy & Eggs,https://www.loblaws.ca/m-diterran-e-black-cherry-9-mf-yogurt/p/20788062001_EA,20788062001_EA
"Danino Strawberry- Banana 1.5% M.F. Drinkable Yogurt, 8X93Ml",Danone,Food,Dairy & Eggs,https://www.loblaws.ca/danino-strawberry-banana-1-5-m-f-drinkable-yogurt/p/20316360002_EA,20316360002_EA
Yop Drinkable Yogurt Peach Flavour 2% M.F.,Yoplait,Food,Dairy & Eggs,https://www.loblaws.ca/yop-drinkable-yogurt-peach-flavour-2-m-f/p/20076172001_EA,20076172001_EA
Danino Go  Raspberry 3.25% M.F. Drinkable Yogurt,Danone,Food,Dairy & Eggs,https://www.loblaws.ca/danino-go-raspberry-3-25-m-f-drinkable-yogurt/p/20218126001_EA,20218126001_EA
"Greek Yogurt With Honey, 2% M.F., 100G (Pack Of 4)",Oikos,Food,Dairy & Eggs,https://www.loblaws.ca/greek-yogurt-with-honey-2-m-f-100g-pack-of-4/p/20419715002_EA,20419715002_EA
Peach Cobbler 6% M.F. Balkan Yogourt,Astro,Food,Dairy & Eggs,https://www.loblaws.ca/peach-cobbler-6-m-f-balkan-yogourt/p/21433675_EA,21433675_EA
Vanilla Skyr Icelandic Style 0% M.F. Yogurt,President's Choice,Food,Dairy & Eggs,https://www.loblaws.ca/vanilla-skyr-icelandic-style-0-m-f-yogurt/p/20941009_EA,20941009_EA
"Greek Yogurt, Vanilla Flavour, 2% M.F., 100G (Pack Of 4)",Oikos,Food,Dairy & Eggs,https://www.loblaws.ca/greek-yogurt-vanilla-flavour-2-m-f-100g-pack-of-4/p/20625055_EA,20625055_EA
"Zip Yogurt, Limited Edition Game Over Edition Strawberry-Melon/Blueberry",IOGO,Food,Dairy & Eggs,https://www.loblaws.ca/zip-yogurt-limited-edition-game-over-edition-straw/p/20608449002_EA,20608449002_EA
Grade A Large Brown Eggs,No Name,Food,Dairy & Eggs,https://www.loblaws.ca/grade-a-large-brown-eggs/p/20813936001_EA,20813936001_EA
"Real Whipped Cream, Regular",Gay Lea,Food,Dairy & Eggs,https://www.loblaws.ca/real-whipped-cream-regular/p/20048223001_EA,20048223001_EA
Light Cream Cheese Product,Philadelphia,Food,Dairy & Eggs,https://www.loblaws.ca/light-cream-cheese-product/p/20866929003_EA,20866929003_EA
Stirred Yogourt Plain With A Touch Of Honey And Oats 2% M.F.,Astro,Food,Dairy & Eggs,https://www.loblaws.ca/stirred-yogourt-plain-with-a-touch-of-honey-and-oa/p/21401205_EA,21401205_EA
"Southern Butter Pecan Flavoured Coffee Creamer, 63 Servings",International Delight,Food,Dairy & Eggs,https://www.loblaws.ca/southern-butter-pecan-flavoured-coffee-creamer-63/p/20895480004_EA,20895480004_EA
3.25% M.F. Dahi Yogurt,Suraj,Food,Dairy & Eggs,https://www.loblaws.ca/3-25-m-f-dahi-yogurt/p/20959052_EA,20959052_EA
Light Cream Cheese,Philadelphia,Food,Dairy & Eggs,https://www.loblaws.ca/light-cream-cheese/p/20866924005_EA,20866924005_EA
"Original Balkan Style Yogurt, Plain 0%",Astro,Food,Dairy & Eggs,https://www.loblaws.ca/original-balkan-style-yogurt-plain-0/p/20170533003_EA,20170533003_EA
Nesquik Milkshake,Nestle,Food,Dairy & Eggs,https://www.loblaws.ca/nesquik-milkshake/p/20323668002_EA,20323668002_EA
Kéfir 1% MF Plain,Liberte,Food,Dairy & Eggs,https://www.loblaws.ca/k-fir-1-mf-plain/p/21216416_EA,21216416_EA
Source Strawberry 0% MF,Yoplait,Food,Dairy & Eggs,https://www.loblaws.ca/source-strawberry-0-mf/p/21391318006_EA,21391318006_EA
"Minigo Fresh Cheese Blueberry, Strawberry, Vanilla ",Yoplait,Food,Dairy & Eggs,https://www.loblaws.ca/minigo-fresh-cheese-blueberry-strawberry-vanilla/p/20275868002_EA,20275868002_EA
Pizza Crust,Pillsbury,Food,Dairy & Eggs,https://www.loblaws.ca/pizza-crust/p/20317832002_EA,20317832002_EA
Mango 2.9% M.F. Probiotic Yogurt,Activia,Food,Dairy & Eggs,https://www.loblaws.ca/mango-2-9-m-f-probiotic-yogurt/p/21429094_EA,21429094_EA
"Greek Yogurt, Vanilla 2%",Liberte,Food,Dairy & Eggs,https://www.loblaws.ca/greek-yogurt-vanilla-2/p/20704361002_EA,20704361002_EA
Source Cherry Yogurt 0% MF,Yoplait,Food,Dairy & Eggs,https://www.loblaws.ca/source-cherry-yogurt-0-mf/p/21391318002_EA,21391318002_EA
Grk Ex Crm Vanilla 5%,Liberte,Food,Dairy & Eggs,https://www.loblaws.ca/grk-ex-crm-vanilla-5/p/21353463_EA,21353463_EA
"Greek Yogurt, Blueberry Flavour, 2% M.F., 100G (Pack Of 4)",Oikos,Food,Dairy & Eggs,https://www.loblaws.ca/greek-yogurt-blueberry-flavour-2-m-f-100g-pack-of/p/20419715003_EA,20419715003_EA
COFFEE-MATE Original Powder,Nestle,Food,Dairy & Eggs,https://www.loblaws.ca/coffee-mate-original-powder/p/20309221002_EA,20309221002_EA
Mediterranee Yogourt Strawberry 9 % M.F.,Liberte,Food,Dairy & Eggs,https://www.loblaws.ca/mediterranee-yogourt-strawberry-9-m-f/p/20788062003_EA,20788062003_EA
"Yogurt with Probiotics, Prune Flavour",Activia,Food,Dairy & Eggs,https://www.loblaws.ca/yogurt-with-probiotics-prune-flavour/p/20325132002_EA,20325132002_EA
"Yogurt With Probiotics- Blueberry, Vanilla (Pack Of 12)",Activia,Food,Dairy & Eggs,https://www.loblaws.ca/yogurt-with-probiotics-blueberry-vanilla-pack-of-1/p/20303412004_EA,20303412004_EA
"Naturegg Nest Laid White Eggs, Large",Burnbrae Farms,Food,Dairy & Eggs,https://www.loblaws.ca/naturegg-nest-laid-white-eggs-large/p/20816075001_EA,20816075001_EA
Chocolate Milk,Lactantia,Food,Dairy & Eggs,https://www.loblaws.ca/chocolate-milk/p/21239130_EA,21239130_EA
10% Lactose Free Coffee Cream (1L),Natrel,Food,Dairy & Eggs,https://www.loblaws.ca/10-lactose-free-coffee-cream-1l/p/20595972_EA,20595972_EA
"Fat Free Yogurt, Strawberry, Blueberry, Peach, Vanilla",IOGO,Food,Dairy & Eggs,https://www.loblaws.ca/fat-free-yogurt-strawberry-blueberry-peach-vanilla/p/20606778002_EA,20606778002_EA
"0% Strawberry, Raspberry, Blueberry, Cherry Yogurt",IOGO,Food,Dairy & Eggs,https://www.loblaws.ca/0-strawberry-raspberry-blueberry-cherry-yogurt/p/20606778001_EA,20606778001_EA
Yogurt Peach Flavour,Activia,Food,Dairy & Eggs,https://www.loblaws.ca/yogurt-peach-flavour/p/21107643_EA,21107643_EA
10% Lactose Free Coffee Cream (1L),Natrel,Food,Dairy & Eggs,https://www.loblaws.ca/10-lactose-free-coffee-cream-1l/p/20595972_EA,20595972_EA
"Fat Free Yogurt, Strawberry, Blueberry, Peach, Vanilla",IOGO,Food,Dairy & Eggs,https://www.loblaws.ca/fat-free-yogurt-strawberry-blueberry-peach-vanilla/p/20606778002_EA,20606778002_EA
"Organic Free Run Brown Eggs, Medium",PC Organics,Food,Dairy & Eggs,https://www.loblaws.ca/organic-free-run-brown-eggs-medium/p/20818960001_EA,20818960001_EA
Méditerranée Plain 10% MF Yogurt Limited Edition,Liberte,Food,Dairy & Eggs,https://www.loblaws.ca/m-diterran-e-plain-10-mf-yogurt-limited-edition/p/20847327_EA,20847327_EA
"Greek Yogurt, Fat-Free, Coconut Flavour, 0% M.F., 100G (Pack Of 4)",Oikos,Food,Dairy & Eggs,https://www.loblaws.ca/greek-yogurt-fat-free-coconut-flavour-0-m-f-100g-p/p/20642276002_EA,20642276002_EA
Vanilla Flavour Yogourt,Yoplait,Food,Dairy & Eggs,https://www.loblaws.ca/vanilla-flavour-yogourt/p/20301629002_EA,20301629002_EA
"Greek Yogurt, Strawberry Flavour, 2% M.F., 100G (Pack Of 4)",Oikos,Food,Dairy & Eggs,https://www.loblaws.ca/greek-yogurt-strawberry-flavour-2-m-f-100g-pack-of/p/20419715001_EA,20419715001_EA
"Danino Mixed Berry Drinkable Yogurt For Kids, 1.5% M.F., Pack of 8",Danone,Food,Dairy & Eggs,https://www.loblaws.ca/danino-mixed-berry-drinkable-yogurt-for-kids-1-5-m/p/21194503_EA,21194503_EA
Greek Yogurt Cream Berry 8% MF,Liberte,Food,Dairy & Eggs,https://www.loblaws.ca/greek-yogurt-cream-berry-8-mf/p/21389657_EA,21389657_EA
Light Coffee Whitener,No Name,Food,Dairy & Eggs,https://www.loblaws.ca/light-coffee-whitener/p/20162484_EA,20162484_EA
1.5% M.F. Drinkable Probiotic Yogurt,Activia,Food,Dairy & Eggs,https://www.loblaws.ca/1-5-m-f-drinkable-probiotic-yogurt/p/21429117_EA,21429117_EA
"Greek Yogurt, Pineapple Flavour, 2% M.F., 100G (Pack Of 4)",Oikos,Food,Dairy & Eggs,https://www.loblaws.ca/greek-yogurt-pineapple-flavour-2-m-f-100g-pack-of/p/20642276001_EA,20642276001_EA
"Yogurt with Probiotics, Coconut Flavour",Activia,Food,Dairy & Eggs,https://www.loblaws.ca/yogurt-with-probiotics-coconut-flavour/p/20325132007_EA,20325132007_EA
"Hazelnut Flavoured Coffee Creamer, 63 Servings",International Delight,Food,Dairy & Eggs,https://www.loblaws.ca/hazelnut-flavoured-coffee-creamer-63-servings/p/20895480003_EA,20895480003_EA
"Greek Yogurt, Plain, 2% M.F., 100G (Pack Of 4)",Oikos,Food,Dairy & Eggs,https://www.loblaws.ca/greek-yogurt-plain-2-m-f-100g-pack-of-4/p/20903842003_EA,20903842003_EA
Méditerranée Coconut 9% MF Yogurt,Liberte,Food,Dairy & Eggs,https://www.loblaws.ca/m-diterran-e-coconut-9-mf-yogurt/p/20788062002_EA,20788062002_EA
"Greek Yogurt, Strawberry-Banana Flavour, 100G (Pack Of 4)",Oikos,Food,Dairy & Eggs,https://www.loblaws.ca/greek-yogurt-strawberry-banana-flavour-100g-pack-o/p/21194518_EA,21194518_EA
Gluten Free Pie Crust,President's Choice,Food,Dairy & Eggs,https://www.loblaws.ca/gluten-free-pie-crust/p/21311742_EA,21311742_EA
Coffee Mate French Vanilla Powder,Nestle,Food,Dairy & Eggs,https://www.loblaws.ca/coffee-mate-french-vanilla-powder/p/20315884_EA,20315884_EA
"Yogurt with Probiotics, Fat Free 0% M.F., Vanilla Flavour, 650g",Activia,Food,Dairy & Eggs,https://www.loblaws.ca/yogurt-with-probiotics-fat-free-0-m-f-vanilla-flav/p/20325132006_EA,20325132006_EA
"Lactose Free Greek Yogurt, Fat Free Vanilla Yogurt, Blended, 0% M.F.",Oikos,Food,Dairy & Eggs,https://www.loblaws.ca/lactose-free-greek-yogurt-fat-free-vanilla-yogurt/p/21042954002_EA,21042954002_EA
"Greek Yogurt, Limited Edition, Gingerbread Flavour, 4X100G",Oikos,Food,Dairy & Eggs,https://www.loblaws.ca/greek-yogurt-limited-edition-gingerbread-flavour-4/p/20903842002_EA,20903842002_EA
Blueberry Flavour,Yoplait,Food,Dairy & Eggs,https://www.loblaws.ca/blueberry-flavour/p/20076172002_EA,20076172002_EA
"Naturegg Free Run Eggs, Large",Burnbrae Farms,Food,Dairy & Eggs,https://www.loblaws.ca/naturegg-free-run-eggs-large/p/20815566001_EA,20815566001_EA
"Probiotic Yogurt, Strawberry, Drinkable Yogurt, 8 Pack",Activia,Food,Dairy & Eggs,https://www.loblaws.ca/probiotic-yogurt-strawberry-drinkable-yogurt-8-pac/p/21108459_EA,21108459_EA
"International Delight Zero Sugar Hazelnut Coffee Creamer, 946Ml",International Delight,Food,Dairy & Eggs,https://www.loblaws.ca/international-delight-zero-sugar-hazelnut-coffee-c/p/21405106_EA,21405106_EA
Organic Free-Range Brown Eggs,PC Organics,Food,Dairy & Eggs,https://www.loblaws.ca/organic-free-range-brown-eggs/p/20813389001_EA,20813389001_EA
"Yogurt Duo, Pineapple-Coconut-Banana, Raspberry, Orange-Mandarin, Peach-Mango",IOGO,Food,Dairy & Eggs,https://www.loblaws.ca/yogurt-duo-pineapple-coconut-banana-raspberry-oran/p/20609583003_EA,20609583003_EA
"Activia Yogurt with Probiotics, Pear Flavour, 650g",Danone,Food,Dairy & Eggs,https://www.loblaws.ca/activia-yogurt-with-probiotics-pear-flavour-650g/p/20903022_EA,20903022_EA
"Mediterranee, Moka",Liberte,Food,Dairy & Eggs,https://www.loblaws.ca/mediterranee-moka/p/20811564_EA,20811564_EA
Chub Chocolate Chunk Cookie   ,Pillsbury,Food,Dairy & Eggs,https://www.loblaws.ca/chub-chocolate-chunk-cookie/p/20318034002_EA,20318034002_EA
Vanilla Large Size 9 % M.F. Yogourt,Liberte,Food,Dairy & Eggs,https://www.loblaws.ca/vanilla-large-size-9-m-f-yogourt/p/21430950_EA,21430950_EA
Ciinnamon Rolls,Pillsbury,Food,Dairy & Eggs,https://www.loblaws.ca/ciinnamon-rolls/p/20320962002_EA,20320962002_EA
"Greek Yogurt, Banana Flavour, 2% M.F., 100G (Pack Of 4)",Oikos,Food,Dairy & Eggs,https://www.loblaws.ca/greek-yogurt-banana-flavour-2-m-f-100g-pack-of-4/p/21006595_EA,21006595_EA
Tubes Peach Blueberry Yogurt,Yoplait,Food,Dairy & Eggs,https://www.loblaws.ca/tubes-peach-blueberry-yogurt/p/21390884005_EA,21390884005_EA
"Yogurt With Probiotics, Lemon Pineapple Flavour (Pack Of 8)",Activia,Food,Dairy & Eggs,https://www.loblaws.ca/yogurt-with-probiotics-lemon-pineapple-flavour-pac/p/20325384005_EA,20325384005_EA
"Greek Yogurt, Vanilla 0% Lactose Free",Liberte,Food,Dairy & Eggs,https://www.loblaws.ca/greek-yogurt-vanilla-0-lactose-free/p/20801190_EA,20801190_EA
"French Vanilla Flavoured Coffee Creamer, 63 Servings",International Delight,Food,Dairy & Eggs,https://www.loblaws.ca/french-vanilla-flavoured-coffee-creamer-63-serving/p/20895480002_EA,20895480002_EA
"Greek Yogurt, Key Lime Flavour, 2% M.F., 100G (Pack Of 4)",Oikos,Food,Dairy & Eggs,https://www.loblaws.ca/greek-yogurt-key-lime-flavour-2-m-f-100g-pack-of-4/p/20419715004_EA,20419715004_EA
COFFEE-MATE Light Powder,Nestle,Food,Dairy & Eggs,https://www.loblaws.ca/coffee-mate-light-powder/p/20309221001_EA,20309221001_EA
Fieldberry 2.9% M.F. Probiotic Yogurt,Activia,Food,Dairy & Eggs,https://www.loblaws.ca/fieldberry-2-9-m-f-probiotic-yogurt/p/21430507_EA,21430507_EA
Herb & Garlic Cream Cheese,Philadelphia,Food,Dairy & Eggs,https://www.loblaws.ca/herb-garlic-cream-cheese/p/20866924007_EA,20866924007_EA
Greek Lactose Free Plain 0% MF Yogurt,Liberte,Food,Dairy & Eggs,https://www.loblaws.ca/greek-lactose-free-plain-0-mf-yogurt/p/20750225_EA,20750225_EA
"Yogurt with Probiotics, Lemon Flavour",Activia,Food,Dairy & Eggs,https://www.loblaws.ca/yogurt-with-probiotics-lemon-flavour/p/20608416001_EA,20608416001_EA
1.5% M.F. Drinkable Probiotic Yogurt,Activia,Food,Dairy & Eggs,https://www.loblaws.ca/1-5-m-f-drinkable-probiotic-yogurt/p/21430512_EA,21430512_EA
"Yogurt with Probiotics, Lactose-free, Vanilla Flavour, 650g",Activia,Food,Dairy & Eggs,https://www.loblaws.ca/yogurt-with-probiotics-lactose-free-vanilla-flavou/p/20946086_EA,20946086_EA
"Greek Yogurt, Vanilla Flavour, 2% M.F., 100G (Pack Of 4)",Oikos,Food,Dairy & Eggs,https://www.loblaws.ca/greek-yogurt-vanilla-flavour-2-m-f-100g-pack-of-4/p/20625055_EA,20625055_EA
Ground Coffee 100% Colombian Light Roast Coffee,1850,Food,Dairy & Eggs,https://www.loblaws.ca/ground-coffee-100-colombian-light-roast-coffee/p/21392918_EA,21392918_EA
"Greek Yogurt, Lemon 2%",Liberte,Food,Dairy & Eggs,https://www.loblaws.ca/greek-yogurt-lemon-2/p/20604024002_EA,20604024002_EA
Strawberry Flavour Yogourt,Yoplait,Food,Dairy & Eggs,https://www.loblaws.ca/strawberry-flavour-yogourt/p/20319513003_EA,20319513003_EA
"Original Balkan Style Yogurt, Plain 3%    ",Astro,Food,Dairy & Eggs,https://www.loblaws.ca/original-balkan-style-yogurt-plain-3/p/20170533002_EA,20170533002_EA
Orange Cream Pop Flavour Limited Edition,Yoplait,Food,Dairy & Eggs,https://www.loblaws.ca/orange-cream-pop-flavour-limited-edition/p/20303862004_EA,20303862004_EA
Greek Coconut 2% MF Yogurt,Liberte,Food,Dairy & Eggs,https://www.loblaws.ca/greek-coconut-2-mf-yogurt/p/20790440_EA,20790440_EA
"Probiotic Yogurt Shot, Lactose-Free, Raspberry Flavour, 8X93Ml - Drinkable Yogurt",Activia,Food,Dairy & Eggs,https://www.loblaws.ca/probiotic-yogurt-shot-lactose-free-raspberry-flavo/p/21162928_EA,21162928_EA
Cottage Cheese,No Name,Food,Dairy & Eggs,https://www.loblaws.ca/cottage-cheese/p/20323653002_EA,20323653002_EA
Vanilla 0% M.F. Greek Yogurt,President's Choice,Food,Dairy & Eggs,https://www.loblaws.ca/vanilla-0-m-f-greek-yogurt/p/20830628003_EA,20830628003_EA
Table Cream,Neilson,Food,Dairy & Eggs,https://www.loblaws.ca/table-cream/p/20773801_EA,20773801_EA
"Zip Yogurt, Strawberry Pineapple-Cherry",IOGO,Food,Dairy & Eggs,https://www.loblaws.ca/zip-yogurt-strawberry-pineapple-cherry/p/20608449001_EA,20608449001_EA
Pork Tenderloin Pack of 2,,Food,Meat,https://www.loblaws.ca/pork-tenderloin-pack-of-2/p/20520970_KG,20520970_KG
Mild Sugar-Cured Bacon,No Name,Food,Meat,https://www.loblaws.ca/mild-sugar-cured-bacon/p/20156771_EA,20156771_EA
Minced Turkey,PC Blue Menu,Food,Meat,https://www.loblaws.ca/minced-turkey/p/21100092_EA,21100092_EA
"Chicken Breast, Boneless Skinless, 3 Pack",President's Choice,Food,Meat,https://www.loblaws.ca/chicken-breast-boneless-skinless-3-pack/p/21340952_EA,21340952_EA
"Bacon, Mild Sugar Cured with Reduced Salt, Uncooked",No Name,Food,Meat,https://www.loblaws.ca/bacon-mild-sugar-cured-with-reduced-salt-uncooked/p/20174909_EA,20174909_EA
"Boneless Skinless Chicken Breasts, 4 Pack",PC Blue Menu,Food,Meat,https://www.loblaws.ca/boneless-skinless-chicken-breasts-4-pack/p/21340995_EA,21340995_EA
"Free From Chicken Breast, Boneless, Skinless",President's Choice,Food,Meat,https://www.loblaws.ca/free-from-chicken-breast-boneless-skinless/p/20069078_KG,20069078_KG
Free From Whole Chicken,President's Choice,Food,Meat,https://www.loblaws.ca/free-from-whole-chicken/p/20093631_KG,20093631_KG
Ground Chicken,PC Blue Menu,Food,Meat,https://www.loblaws.ca/ground-chicken/p/21100091_EA,21100091_EA
Hickory Smoked Classic Cut Bacon,Schneider,Food,Meat,https://www.loblaws.ca/hickory-smoked-classic-cut-bacon/p/20772671_EA,20772671_EA
Reduced Salt Bacon  ,President's Choice,Food,Meat,https://www.loblaws.ca/reduced-salt-bacon/p/20057892_EA,20057892_EA
"Chicken Leg (Back Attached) , Club Pack",,Food,Meat,https://www.loblaws.ca/chicken-leg-back-attached-club-pack/p/20153925_KG,20153925_KG
Original Natural Bacon,Maple Leaf,Food,Meat,https://www.loblaws.ca/original-natural-bacon/p/20732366_EA,20732366_EA
"Free From Air Chilled Chicken Thighs, Club Pack",President's Choice,Food,Meat,https://www.loblaws.ca/free-from-air-chilled-chicken-thighs-club-pack/p/21204934_KG,21204934_KG
"Free From Chicken Breast, Boneless, Skinless, Club Pack",President's Choice,Food,Meat,https://www.loblaws.ca/free-from-chicken-breast-boneless-skinless-club-pa/p/20821992_KG,20821992_KG
"Free From Chicken Thigh, Boneless, Skinless",President's Choice,Food,Meat,https://www.loblaws.ca/free-from-chicken-thigh-boneless-skinless/p/20188038_KG,20188038_KG
Free From Mild Italian Pork Sausages,President's Choice,Food,Meat,https://www.loblaws.ca/free-from-mild-italian-pork-sausages/p/20119782_EA,20119782_EA
Chicken Thighs  boneless Skinless  8 Pack,PC Blue Menu,Food,Meat,https://www.loblaws.ca/chicken-thighs-boneless-skinless-8-pack/p/21341017_EA,21341017_EA
"Pub Style Chicken Strips, Fully Cooked",Janes,Food,Meat,https://www.loblaws.ca/pub-style-chicken-strips-fully-cooked/p/21191828_EA,21191828_EA
"Free From Chicken Drumsticks, Club Pack",President's Choice,Food,Meat,https://www.loblaws.ca/free-from-chicken-drumsticks-club-pack/p/21205092_KG,21205092_KG
Beef Top Sirloin Oven Roast,,Food,Meat,https://www.loblaws.ca/beef-top-sirloin-oven-roast/p/20812709_KG,20812709_KG
"Pub Recipe Chicken Strips, Fully Cooked",President's Choice,Food,Meat,https://www.loblaws.ca/pub-recipe-chicken-strips-fully-cooked/p/21201321_EA,21201321_EA
