Name,Category,Subcategory,Subcategory  Group,Product ID,Product URL,Price,Rating
Deco Style Premium Brush Set 5 Piece,Specialbuys,DIY,,812331588316700,https://www.aldi.co.uk/deco-style-premium-brush-set-5-piece/p/812331588316700,£4.99 each,5.0 out of 5 stars. 4 reviews
JCB Safety Trainers,Specialbuys,DIY,,806826497211400,https://www.aldi.co.uk/jcb-safety-trainers/p/806826497211400,£29.99 per pair,4.3 out of 5 stars. 18 reviews
Workzone XL Wrench & Spanner Set,Specialbuys,DIY,,806703474497600,https://www.aldi.co.uk/workzone-xl-wrench-%26-spanner-set/p/806703474497600,£26.99 each,4.5 out of 5 stars. 20 reviews
Workzone Saw Set,Specialbuys,DIY,,814209610352100,https://www.aldi.co.uk/workzone-saw-set/p/814209610352100,£5.99 each,4.9 out of 5 stars. 7 reviews
Batavia Step Ladder And Workbench,Specialbuys,DIY,,809243501228600,https://www.aldi.co.uk/batavia-step-ladder-and-workbench/p/809243501228600,£129.99 each,4.4 out of 5 stars. 11 reviews
JCB Tan Safety Rigger Boots,Specialbuys,DIY,,801849525590400,https://www.aldi.co.uk/jcb-tan-safety-rigger-boots/p/801849525590400,£26.99 per pair,4.6 out of 5 stars. 19 reviews
Ferrex Extra Thin Grinding Disc Set,Specialbuys,DIY,,814482608306303,https://www.aldi.co.uk/ferrex-extra-thin-grinding-disc-set/p/814482608306303,£4.99 each,4.6 out of 5 stars. 5 reviews
51 Piece Premium Drill Bit Set,Specialbuys,DIY,,806981499520501,https://www.aldi.co.uk/51-piece-premium-drill-bit-set/p/806981499520501,£14.99 each,4.3 out of 5 stars. 17 reviews
Workzone Mitre Box and Saw,Specialbuys,DIY,,814209611917801,https://www.aldi.co.uk/workzone-mitre-box-and-saw/p/814209611917801,£5.99 each,4.9 out of 5 stars. 7 reviews
Workzone 50W LED Worklight & Stand,Specialbuys,DIY,,810366559436400,https://www.aldi.co.uk/workzone-50w-led-worklight-%26-stand/p/810366559436400,£59.99 each,4.6 out of 5 stars. 37 reviews
Ferrex Random Orbital Sander,Specialbuys,DIY,,815371621917202,https://www.aldi.co.uk/ferrex-random-orbital-sander/p/815371621917202,£19.99 each,5.0 out of 5 stars. 1 review
Ferrex Premium Drill Bit Set,Specialbuys,DIY,,806641531886800,https://www.aldi.co.uk/ferrex-premium-drill-bit-set/p/806641531886800,£7.99 each,3.8 out of 5 stars. 17 reviews
Ferrex 1200W Angle Grinder,Specialbuys,DIY,,806611502643200,https://www.aldi.co.uk/ferrex-1200w-angle-grinder/p/806611502643200,£24.99 each,4.7 out of 5 stars. 36 reviews
Home Protector Padlock & Cable,Specialbuys,DIY,,812282598113102,https://www.aldi.co.uk/home-protector-padlock-%26-cable/p/812282598113102,£4.99 each,4.4 out of 5 stars. 39 reviews
Ferrex 18V Impact Drill & Driver Set,Specialbuys,DIY,,806228502643400,https://www.aldi.co.uk/ferrex-18v-impact-drill-%26-driver-set/p/806228502643400,£99.99 each,4.5 out of 5 stars. 15 reviews
Workzone Hook and Eye Assortment,Specialbuys,DIY,,813142608339403,https://www.aldi.co.uk/workzone-hook-and-eye-assortment/p/813142608339403,£2.99 each,4.9 out of 5 stars. 13 reviews
Men's Grey Workwear Joggers,Specialbuys,DIY,,808523530612301,https://www.aldi.co.uk/men%27s-grey-workwear-joggers/p/808523530612301,£12.99 each,4.0 out of 5 stars. 28 reviews
Ferrex Jackhammer,Specialbuys,DIY,,807722561228902,https://www.aldi.co.uk/ferrex-jackhammer/p/807722561228902,£129.99 each,4.6 out of 5 stars. 12 reviews
Deco Style Sanding Assortment,Specialbuys,DIY,,812779603781100,https://www.aldi.co.uk/deco-style-sanding-assortment/p/812779603781100,£4.99 each,3.0 out of 5 stars. 2 reviews
Workzone Hand Riveter,Specialbuys,DIY,,811041589517802,https://www.aldi.co.uk/workzone-hand-riveter/p/811041589517802,£6.99 each,4.5 out of 5 stars. 27 reviews
Workwear Black Hoodie,Specialbuys,DIY,,810777573285701,https://www.aldi.co.uk/workwear-black-hoodie/p/810777573285701,£9.99 each,4.3 out of 5 stars. 7 reviews
Workzone Reflective Cord,Specialbuys,DIY,,810904624818503,https://www.aldi.co.uk/workzone-reflective-cord/p/810904624818503,£3.99 each,
Ferrex Part Grinding Disc Set,Specialbuys,DIY,,814482608306102,https://www.aldi.co.uk/ferrex-part-grinding-disc-set/p/814482608306102,£4.99 each,4.6 out of 5 stars. 5 reviews
Ferrex Belt & Disc Sander,Specialbuys,DIY,,809918533193900,https://www.aldi.co.uk/ferrex-belt-%26-disc-sander/p/809918533193900,£89.99 each,4.3 out of 5 stars. 54 reviews
5 Piece Loss Free Brush Set,Specialbuys,DIY,,811283578994100,https://www.aldi.co.uk/5-piece-loss-free-brush-set/p/811283578994100,£4.49 each,1.0 out of 5 stars. 1 review
Workwear Grey Fleece Jacket,Specialbuys,DIY,,810777576313000,https://www.aldi.co.uk/workwear-grey-fleece-jacket/p/810777576313000,£9.99 each,4.3 out of 5 stars. 7 reviews
Unibond Click & Fix,Specialbuys,DIY,,810908589510401,https://www.aldi.co.uk/unibond-click-%26-fix/p/810908589510401,£4.79 each,2.0 out of 5 stars. 4 reviews
Auto XS Ratchet Tie Down 38mm x 4m,Specialbuys,DIY,,815311606429802,https://www.aldi.co.uk/auto-xs-ratchet-tie-down-38mm-x-4m/p/815311606429802,£9.99 per set,
Ferrex Palm Detail Sander,Specialbuys,DIY,,815371621917001,https://www.aldi.co.uk/ferrex-palm-detail-sander/p/815371621917001,£19.99 each,5.0 out of 5 stars. 1 review
Stone Workwear Shorts,Specialbuys,DIY,,805797513351003,https://www.aldi.co.uk/stone-workwear-shorts/p/805797513351003,£7.99 each,4.8 out of 5 stars. 17 reviews
Workwear Safety Shoes,Specialbuys,DIY,,813412593377400,https://www.aldi.co.uk/workwear-safety-shoes/p/813412593377400,£26.99 per pair,4.3 out of 5 stars. 3 reviews
Workzone Hacksaw 3-in-1,Specialbuys,DIY,,814209611918002,https://www.aldi.co.uk/workzone-hacksaw-3-in-1/p/814209611918002,£5.99 each,4.9 out of 5 stars. 7 reviews
Workwear Pro DIY Belt Loop Pouch,Specialbuys,DIY,,807934512206201,https://www.aldi.co.uk/workwear-pro-diy-belt-loop-pouch/p/807934512206201,£6.99 each,4.3 out of 5 stars. 19 reviews
Auto XS Ratchet Tie Down 25mm x 4m,Specialbuys,DIY,,815311606429601,https://www.aldi.co.uk/auto-xs-ratchet-tie-down-25mm-x-4m/p/815311606429601,£9.99 per set,
Ferrex Finishing Sander,Specialbuys,DIY,,815371616530600,https://www.aldi.co.uk/ferrex-finishing-sander/p/815371616530600,£19.99 each,5.0 out of 5 stars. 1 review
Men's Grey Workwear Joggers,Specialbuys,DIY,,810779589976200,https://www.aldi.co.uk/men%27s-grey-workwear-joggers/p/810779589976200,£12.99 each,5.0 out of 5 stars. 2 reviews
Workzone 8 Piece Screwdriver Set,Specialbuys,DIY,,814104616529200,https://www.aldi.co.uk/workzone-8-piece-screwdriver-set/p/814104616529200,£5.99 each,
Auto XS Ratchet Tie Down 50mm x 4m,Specialbuys,DIY,,815311606783200,https://www.aldi.co.uk/auto-xs-ratchet-tie-down-50mm-x-4m/p/815311606783200,£9.99 per set,
Professional Emulsion Brush Set,Specialbuys,DIY,,815193620060600,https://www.aldi.co.uk/professional-emulsion-brush-set/p/815193620060600,£4.99 each,
Workzone White Multi-Purpose Cord,Specialbuys,DIY,,810904624818302,https://www.aldi.co.uk/workzone-white-multi-purpose-cord/p/810904624818302,£3.99 each,
Professional Varnish Brush Set,Specialbuys,DIY,,815193624002001,https://www.aldi.co.uk/professional-varnish-brush-set/p/815193624002001,£4.99 each,
Workzone Neon Multi-Purpose Rope,Specialbuys,DIY,,810904619966600,https://www.aldi.co.uk/workzone-neon-multi-purpose-rope/p/810904619966600,£3.99 each,2.5 out of 5 stars. 2 reviews
Workzone Multi-Purpose Rope,Specialbuys,DIY,,810904624818101,https://www.aldi.co.uk/workzone-multi-purpose-rope/p/810904624818101,£3.99 each,
Beldray 2-In-1 Cordless Vacuum,Specialbuys,Electricals,,717917565239600,https://www.aldi.co.uk/beldray-2-in-1-cordless-vacuum/p/717917565239600,£54.99 each,4.4 out of 5 stars. 789 reviews
In Ear Wireless Ear Buds,Specialbuys,Electricals,,717790561141300,https://www.aldi.co.uk/in-ear-wireless-ear-buds/p/717790561141300,£24.99 each,4.4 out of 5 stars. 108 reviews
Cream Electric Stove Effect Heater,Specialbuys,Electricals,,810163591869500,https://www.aldi.co.uk/cream-electric-stove-effect-heater/p/810163591869500,£44.99 each,4.3 out of 5 stars. 102 reviews
"Medion 58"" UHD Android Smart TV",Specialbuys,Electricals,,719282579135600,https://www.aldi.co.uk/medion-58%22-uhd-android-smart-tv/p/719282579135600,£389.99 each,4.5 out of 5 stars. 31 reviews
Teal Electric Window Cleaner,Specialbuys,Electricals,,717763573352301,https://www.aldi.co.uk/teal-electric-window-cleaner/p/717763573352301,£19.99 each,4.4 out of 5 stars. 229 reviews
AirCraft PowerGlide CITY,Specialbuys,Electricals,,717877578972100,https://www.aldi.co.uk/aircraft-powerglide-city/p/717877578972100,£179.99 each,4.5 out of 5 stars. 83 reviews
"Medion 13.3"" Intel N4120 Notebook",Specialbuys,Electricals,,715449496095800,https://www.aldi.co.uk/medion-13-3%22-intel-n4120-notebook/p/715449496095800,£279.99 each,4.2 out of 5 stars. 21 reviews
"23.8"" Caravan TV With DVD Player",Specialbuys,Electricals,,719761581109100,https://www.aldi.co.uk/23-8%22-caravan-tv-with-dvd-player/p/719761581109100,£159.99 each,4.1 out of 5 stars. 50 reviews
"Medion 32"" FHD Smart TV",Specialbuys,Electricals,,719313578223200,https://www.aldi.co.uk/medion-32%22-fhd-smart-tv/p/719313578223200,£189.99 each,4.4 out of 5 stars. 32 reviews
Nextbase 300W Dashboard Camera,Specialbuys,Electricals,,712913466443600,https://www.aldi.co.uk/nextbase-300w-dashboard-camera/p/712913466443600,£69.99 each,3.5 out of 5 stars. 70 reviews
Yale All-in-One Outdoor Camera,Specialbuys,Electricals,,809242562659200,https://www.aldi.co.uk/yale-all-in-one-outdoor-camera/p/809242562659200,£99.99 each,4.0 out of 5 stars. 11 reviews
Balco Action Camera,Specialbuys,Electricals,,715981509338800,https://www.aldi.co.uk/balco-action-camera/p/715981509338800,£49.99 each,3.6 out of 5 stars. 28 reviews
Ceramic Fan Heater,Specialbuys,Electricals,,810145590310500,https://www.aldi.co.uk/ceramic-fan-heater/p/810145590310500,£24.99 each,4.4 out of 5 stars. 29 reviews
"Medion 43"" UHD Android Smart TV",Specialbuys,Electricals,,719309578216800,https://www.aldi.co.uk/medion-43%22-uhd-android-smart-tv/p/719309578216800,£279.99 each,4.6 out of 5 stars. 34 reviews
Convection Heater With Remote,Specialbuys,Electricals,,810125550724100,https://www.aldi.co.uk/convection-heater-with-remote/p/810125550724100,£44.99 each,4.2 out of 5 stars. 59 reviews
Medion i7 RTX3060ti 16GB 512GB SSD,Specialbuys,Electricals,,720882596019400,https://www.aldi.co.uk/medion-i7-rtx3060ti-16gb-512gb-ssd/p/720882596019400,"£1,099.99 each",4.3 out of 5 stars. 24 reviews
"Medion 65"" 4K QLED Smart TV",Specialbuys,Electricals,,718021559117900,https://www.aldi.co.uk/medion-65%22-4k-qled-smart-tv/p/718021559117900,£629.99 each,4.4 out of 5 stars. 17 reviews
Easy Home White Tower Fan,Specialbuys,Electricals,,816187615961300,https://www.aldi.co.uk/easy-home-white-tower-fan/p/816187615961300,£19.99 each,
Medion i5 RTX3060ti 16GB 512GB SSD,Specialbuys,Electricals,,720879596019200,https://www.aldi.co.uk/medion-i5-rtx3060ti-16gb-512gb-ssd/p/720879596019200,£949.99 each,4.3 out of 5 stars. 13 reviews
VTech Kidizoom HD Action Cam,Specialbuys,Electricals,,713053466445000,https://www.aldi.co.uk/vtech-kidizoom-hd-action-cam/p/713053466445000,£44.99 each,4.5 out of 5 stars. 4 reviews
Home Protector 4 HD CCTV Kit,Specialbuys,Electricals,,803393469782200,https://www.aldi.co.uk/home-protector-4-hd-cctv-kit/p/803393469782200,£154.99 each,4.0 out of 5 stars. 71 reviews
FM Dual Alarm Clock Radio,Specialbuys,Electricals,,716835565344101,https://www.aldi.co.uk/fm-dual-alarm-clock-radio/p/716835565344101,£9.99 each,2.8 out of 5 stars. 65 reviews
Black Wooden Tripod Table Lamp,Specialbuys,Electricals,,713585479195200,https://www.aldi.co.uk/black-wooden-tripod-table-lamp/p/713585479195200,£22.99 each,4.4 out of 5 stars. 10 reviews
Wireless Keyboard & Mouse,Specialbuys,Electricals,,717649538160000,https://www.aldi.co.uk/wireless-keyboard-%26-mouse/p/717649538160000,£24.99 each,4.8 out of 5 stars. 13 reviews
Easy Home Air Purifier,Specialbuys,Electricals,,806673529402000,https://www.aldi.co.uk/easy-home-air-purifier/p/806673529402000,£59.99 each,2.7 out of 5 stars. 26 reviews
Auto XS Family Car Charger,Specialbuys,Electricals,,716729606499901,https://www.aldi.co.uk/auto-xs-family-car-charger/p/716729606499901,£12.99 each,3.3 out of 5 stars. 6 reviews
Pokemon Umbreon Switch Controller,Specialbuys,Electricals,,713115467854102,https://www.aldi.co.uk/pokemon-umbreon-switch-controller/p/713115467854102,£24.99 each,4.9 out of 5 stars. 34 reviews
Bikemate Front Bike Camera & Light,Specialbuys,Electricals,,713061512217601,https://www.aldi.co.uk/bikemate-front-bike-camera-%26-light/p/713061512217601,£99.99 each,2.3 out of 5 stars. 29 reviews
Easy Home Mini-Vacuum Cleaner,Specialbuys,Electricals,,806764510012200,https://www.aldi.co.uk/easy-home-mini-vacuum-cleaner/p/806764510012200,£39.99 each,3.9 out of 5 stars. 20 reviews
Stealth Gaming Headset,Specialbuys,Electricals,,716289509339000,https://www.aldi.co.uk/stealth-gaming-headset/p/716289509339000,£19.99 each,4.4 out of 5 stars. 7 reviews
X Rocker Switch Charging Station,Specialbuys,Electricals,,712949466444000,https://www.aldi.co.uk/x-rocker-switch-charging-station/p/712949466444000,£9.99 each,5.0 out of 5 stars. 3 reviews
Anthracite Air Purifier with LED,Specialbuys,Electricals,,816428620799400,https://www.aldi.co.uk/anthracite-air-purifier-with-led/p/816428620799400,£64.99 each,4.0 out of 5 stars. 2 reviews
De'Longhi Moka Pot Coffee Maker,Specialbuys,Electricals,,716323511718200,https://www.aldi.co.uk/de%27longhi-moka-pot-coffee-maker/p/716323511718200,£49.99 each,4.4 out of 5 stars. 15 reviews
X-Rocker Junior LED Gaming Chair,Specialbuys,Electricals,,714562489338200,https://www.aldi.co.uk/x-rocker-junior-led-gaming-chair/p/714562489338200,£129.99 each,4.6 out of 5 stars. 13 reviews
White Air Purifier with LED,Specialbuys,Electricals,,816428615421001,https://www.aldi.co.uk/white-air-purifier-with-led/p/816428615421001,£64.99 each,4.0 out of 5 stars. 2 reviews
Pokemon Espeon Switch Controller,Specialbuys,Electricals,,713115467635200,https://www.aldi.co.uk/pokemon-espeon-switch-controller/p/713115467635200,£24.99 each,4.9 out of 5 stars. 34 reviews
X Rocker XH4 XR Race Gaming Headset,Specialbuys,Electricals,,712970466444400,https://www.aldi.co.uk/x-rocker-xh4-xr-race-gaming-headset/p/712970466444400,£24.99 each,3.7 out of 5 stars. 7 reviews
Portable Bluetooth Frozen Speaker,Specialbuys,Electricals,,714908573869405,https://www.aldi.co.uk/portable-bluetooth-frozen-speaker/p/714908573869405,£5.99 each,5.0 out of 5 stars. 3 reviews
X Rocker PS4 Dual Charging Station,Specialbuys,Electricals,,712946466443800,https://www.aldi.co.uk/x-rocker-ps4-dual-charging-station/p/712946466443800,£9.99 each,4.9 out of 5 stars. 7 reviews
Portable Bluetooth Minions Speaker,Specialbuys,Electricals,,714908573869003,https://www.aldi.co.uk/portable-bluetooth-minions-speaker/p/714908573869003,£5.99 each,5.0 out of 5 stars. 3 reviews
X Rocker PS4 Wired Controller,Specialbuys,Electricals,,713018466444800,https://www.aldi.co.uk/x-rocker-ps4-wired-controller/p/713018466444800,£19.99 each,3.9 out of 5 stars. 7 reviews
X Rocker Switch HDMI Docking Station,Specialbuys,Electricals,,712950466444200,https://www.aldi.co.uk/x-rocker-switch-hdmi-docking-station/p/712950466444200,£29.99 each,3.0 out of 5 stars. 2 reviews
X Rocker Camo PS4 Wired Controller,Specialbuys,Electricals,,713004466444600,https://www.aldi.co.uk/x-rocker-camo-ps4-wired-controller/p/713004466444600,£19.99 each,1.0 out of 5 stars. 1 review
Gardenline Kamado Ceramic Egg BBQ,Specialbuys,Garden,,710081596330401,https://www.aldi.co.uk/gardenline-kamado-ceramic-egg-bbq/p/710081596330401,£399.99 each,4.8 out of 5 stars. 964 reviews
Fervor Dual Fuel BBQ,Specialbuys,Garden,,721613614605300,https://www.aldi.co.uk/fervor-dual-fuel-bbq/p/721613614605300,£199.99 each,5.0 out of 5 stars. 1 review
Natural Wooden Mini Greenhouse,Specialbuys,Garden,,812717580118600,https://www.aldi.co.uk/natural-wooden-mini-greenhouse/p/812717580118600,£69.99 each,4.2 out of 5 stars. 2830 reviews
Gardenline Compact Bistro Set,Specialbuys,Garden,,811941584039900,https://www.aldi.co.uk/gardenline-compact-bistro-set/p/811941584039900,£189.99 each,4.5 out of 5 stars. 236 reviews
Grey Wooden Mini Greenhouse,Specialbuys,Garden,,812716580118400,https://www.aldi.co.uk/grey-wooden-mini-greenhouse/p/812716580118400,£69.99 each,4.2 out of 5 stars. 2830 reviews
Gardenline Wooden Garden Day Bed,Specialbuys,Garden,,812875599523600,https://www.aldi.co.uk/gardenline-wooden-garden-day-bed/p/812875599523600,£279.99 each,4.3 out of 5 stars. 336 reviews
Gardenline Rope Effect Rocking Chair,Specialbuys,Garden,,812101590096700,https://www.aldi.co.uk/gardenline-rope-effect-rocking-chair/p/812101590096700,£129.99 each,4.5 out of 5 stars. 202 reviews
Gardenline Potting Bench,Specialbuys,Garden,,813040596803400,https://www.aldi.co.uk/gardenline-potting-bench/p/813040596803400,£34.99 each,3.4 out of 5 stars. 392 reviews
Ferrex 2-In-1 Electric Scarifier,Specialbuys,Garden,,812263599309200,https://www.aldi.co.uk/ferrex-2-in-1-electric-scarifier/p/812263599309200,£79.99 each,4.5 out of 5 stars. 293 reviews
Gardenline Potting Bench Natural,Specialbuys,Garden,,813039596682400,https://www.aldi.co.uk/gardenline-potting-bench-natural/p/813039596682400,£34.99 each,3.5 out of 5 stars. 347 reviews
Gardenline Gas Pizza Oven,Specialbuys,Garden,,718406563009700,https://www.aldi.co.uk/gardenline-gas-pizza-oven/p/718406563009700,£179.99 each,3.9 out of 5 stars. 56 reviews
Bamboo Style Rattan Bistro Set,Specialbuys,Garden,,804961503801800,https://www.aldi.co.uk/bamboo-style-rattan-bistro-set/p/804961503801800,£169.99 each,4.3 out of 5 stars. 106 reviews
Anthracite & Grey Rattan Bistro Set,Specialbuys,Garden,,717652598032501,https://www.aldi.co.uk/anthracite-%26-grey-rattan-bistro-set/p/717652598032501,£149.99 each,4.3 out of 5 stars. 165 reviews
Ferrex 1800W Electric Lawnmower,Specialbuys,Garden,,814142603773700,https://www.aldi.co.uk/ferrex-1800w-electric-lawnmower/p/814142603773700,£99.99 each,4.6 out of 5 stars. 262 reviews
Gardenline Barbeque Pizza Oven,Specialbuys,Garden,,813842605946600,https://www.aldi.co.uk/gardenline-barbeque-pizza-oven/p/813842605946600,£39.99 each,4.4 out of 5 stars. 38 reviews
Gardenline Square Fire Pit,Specialbuys,Garden,,714141566142700,https://www.aldi.co.uk/gardenline-square-fire-pit/p/714141566142700,£89.99 Each,3.8 out of 5 stars. 45 reviews
Gardenline Rope Effect Snug Seat,Specialbuys,Garden,,812096590095900,https://www.aldi.co.uk/gardenline-rope-effect-snug-seat/p/812096590095900,£249.99 each,4.7 out of 5 stars. 251 reviews
Gardenline Lounge & Dining Set,Specialbuys,Garden,,718017583979200,https://www.aldi.co.uk/gardenline-lounge-%26-dining-set/p/718017583979200,£649.99 each,4.4 out of 5 stars. 39 reviews
Intex Inflatable 4 Person Hot Tub,Specialbuys,Garden,,803977488298401,https://www.aldi.co.uk/intex-inflatable-4-person-hot-tub/p/803977488298401,£399.99 each,4.4 out of 5 stars. 273 reviews
Gardenline Natural Wooden Cold Frame,Specialbuys,Garden,,811342578244000,https://www.aldi.co.uk/gardenline-natural-wooden-cold-frame/p/811342578244000,£34.99 each,4.1 out of 5 stars. 156 reviews
"Scheppach 1,76HP Inverter Generator",Specialbuys,Garden,,806491470899400,https://www.aldi.co.uk/scheppach-1%2C76hp-inverter-generator/p/806491470899400,£149.99 each,3.7 out of 5 stars. 117 reviews
Scheppach 6.5HP Petrol Compactor,Specialbuys,Garden,,807467500341600,https://www.aldi.co.uk/scheppach-6-5hp-petrol-compactor/p/807467500341600,£299.99 each,4.4 out of 5 stars. 343 reviews
Little Town Grey Mud Kitchen,Specialbuys,Garden,,711295610345300,https://www.aldi.co.uk/little-town-grey-mud-kitchen/p/711295610345300,£59.99 each,3.9 out of 5 stars. 101 reviews
Portable Outdoor Tower Heater,Specialbuys,Garden,,714328556443000,https://www.aldi.co.uk/portable-outdoor-tower-heater/p/714328556443000,£79.99 each,3.5 out of 5 stars. 39 reviews
6 Piece Patio Furniture Set,Specialbuys,Garden,,718015594699700,https://www.aldi.co.uk/6-piece-patio-furniture-set/p/718015594699700,£149.99 each,3.1 out of 5 stars. 197 reviews
Gardenline Wicker Effect Bistro Set,Specialbuys,Garden,,710063519572200,https://www.aldi.co.uk/gardenline-wicker-effect-bistro-set/p/710063519572200,£199.99 each,4.8 out of 5 stars. 58 reviews
Grey & Cream Rattan Bistro Set,Specialbuys,Garden,,717654598035201,https://www.aldi.co.uk/grey-%26-cream-rattan-bistro-set/p/717654598035201,£149.99 each,4.3 out of 5 stars. 165 reviews
Ferrex Electric Tiller,Specialbuys,Garden,,812095596760300,https://www.aldi.co.uk/ferrex-electric-tiller/p/812095596760300,£74.99 each,4.7 out of 5 stars. 136 reviews
Weed Control Fabric 5 x 2m,Specialbuys,Garden,,812591585151300,https://www.aldi.co.uk/weed-control-fabric-5-x-2m/p/812591585151300,£5.99 each,4.8 out of 5 stars. 80 reviews
Inflatable Hot Tub & Accessories,Specialbuys,Garden,,00000064423600,https://www.aldi.co.uk/inflatable-hot-tub-%26-accessories/p/00000064423600,£461.95 ,4.4 out of 5 stars. 46 reviews
Little Town Brown Mud Kitchen,Specialbuys,Garden,,711294610082900,https://www.aldi.co.uk/little-town-brown-mud-kitchen/p/711294610082900,£59.99 each,3.9 out of 5 stars. 101 reviews
Modern Garden Furniture Coffee Set,Specialbuys,Garden,,812598590096100,https://www.aldi.co.uk/modern-garden-furniture-coffee-set/p/812598590096100,£379.99 each,4.5 out of 5 stars. 291 reviews
Ambiano Electric Grill,Specialbuys,Garden,,815074588305700,https://www.aldi.co.uk/ambiano-electric-grill/p/815074588305700,£39.99 each,4.2 out of 5 stars. 148 reviews
Grey & Anthracite Rattan Bistro Set,Specialbuys,Garden,,717653598035001,https://www.aldi.co.uk/grey-%26-anthracite-rattan-bistro-set/p/717653598035001,£149.99 each,4.3 out of 5 stars. 165 reviews
Garden Wooden Log Store,Specialbuys,Garden,,713064526288700,https://www.aldi.co.uk/garden-wooden-log-store/p/713064526288700,£89.99 each,3.7 out of 5 stars. 97 reviews
Gardenline Decorative Gazebo,Specialbuys,Garden,,718219597822500,https://www.aldi.co.uk/gardenline-decorative-gazebo/p/718219597822500,£124.99 each,4.1 out of 5 stars. 39 reviews
Weed Control Fabric 10 x 1m,Specialbuys,Garden,,812591588255001,https://www.aldi.co.uk/weed-control-fabric-10-x-1m/p/812591588255001,£5.99 each,4.8 out of 5 stars. 80 reviews
Picnic Table Sand & Water Pit,Specialbuys,Garden,,720487599279800,https://www.aldi.co.uk/picnic-table-sand-%26-water-pit/p/720487599279800,£59.99 each,3.6 out of 5 stars. 38 reviews
Anthracite Pop Up Gazebo & Panels,Specialbuys,Garden,,000000603169500,https://www.aldi.co.uk/anthracite-pop-up-gazebo-%26-panels/p/000000603169500,£96.98 ,4.4 out of 5 stars. 17 reviews
Doona Liki Trike S1,Specialbuys,Garden,,719247587427800,https://www.aldi.co.uk/doona-liki-trike-s1/p/719247587427800,£124.99 each,4.8 out of 5 stars. 58 reviews
Gardenline Geometric Fire Pit,Specialbuys,Garden,,718358594567800,https://www.aldi.co.uk/gardenline-geometric-fire-pit/p/718358594567800,£79.99 each,3.3 out of 5 stars. 9 reviews
Premium Outdoor BBQ Kitchen,Specialbuys,Garden,,000000615696300,https://www.aldi.co.uk/premium-outdoor-bbq-kitchen/p/000000615696300,£599.99 ,
Cordless Grass & Hedge Trimmer Shear,Specialbuys,Garden,,812450598821200,https://www.aldi.co.uk/cordless-grass-%26-hedge-trimmer-shear/p/812450598821200,£29.99 each,4.2 out of 5 stars. 57 reviews
Wooden Playhouse,Specialbuys,Garden,,720457603261600,https://www.aldi.co.uk/wooden-playhouse/p/720457603261600,£139.99 each,4.6 out of 5 stars. 29 reviews
Outdoor Wooden Easel,Specialbuys,Garden,,720079599279600,https://www.aldi.co.uk/outdoor-wooden-easel/p/720079599279600,£59.99 each,4.5 out of 5 stars. 12 reviews
Gardenline Grey Wooden Cold Frame,Specialbuys,Garden,,811341578243800,https://www.aldi.co.uk/gardenline-grey-wooden-cold-frame/p/811341578243800,£34.99 each,3.9 out of 5 stars. 89 reviews
Garden Bright Solar Lamp Post,Specialbuys,Garden,,718826599843500,https://www.aldi.co.uk/garden-bright-solar-lamp-post/p/718826599843500,£29.99 each,4.6 out of 5 stars. 54 reviews
Gardenline Rocking Bistro Set,Specialbuys,Garden,,811944598258300,https://www.aldi.co.uk/gardenline-rocking-bistro-set/p/811944598258300,£169.99 each,3.8 out of 5 stars. 210 reviews
Scheppach Petrol 56cc Chainsaw,Specialbuys,Garden,,807632502603200,https://www.aldi.co.uk/scheppach-petrol-56cc-chainsaw/p/807632502603200,£99.99 each,4.1 out of 5 stars. 50 reviews
Patio and Wall Cleaner Attachment,Specialbuys,Garden,,812789606706100,https://www.aldi.co.uk/patio-and-wall-cleaner-attachment/p/812789606706100,£22.99 each,3.7 out of 5 stars. 97 reviews
Y Glider Kick & Roll Scooter,Specialbuys,Garden,,710077560241900,https://www.aldi.co.uk/y-glider-kick-%26-roll-scooter/p/710077560241900,£29.99 each,4.7 out of 5 stars. 34 reviews
Gardenline Oxidised Fire Globe,Specialbuys,Garden,,718249611510200,https://www.aldi.co.uk/gardenline-oxidised-fire-globe/p/718249611510200,£94.99 each,4.2 out of 5 stars. 38 reviews
Anthracite Gazebo Side Panels,Specialbuys,Garden,,812468596807200,https://www.aldi.co.uk/anthracite-gazebo-side-panels/p/812468596807200,£16.99 each,4.9 out of 5 stars. 42 reviews
Scheppach 5-in-1 Garden Multi-Tool,Specialbuys,Garden,,806991515259400,https://www.aldi.co.uk/scheppach-5-in-1-garden-multi-tool/p/806991515259400,£189.99 each,4.0 out of 5 stars. 62 reviews
Ferrex Electric Lawn Trimmer,Specialbuys,Garden,,813385599463700,https://www.aldi.co.uk/ferrex-electric-lawn-trimmer/p/813385599463700,£29.99 each,4.4 out of 5 stars. 39 reviews
Gardenline Grey Wooden Deck Chairs,Specialbuys,Garden,,00000064419500,https://www.aldi.co.uk/gardenline-grey-wooden-deck-chairs/p/00000064419500,£59.98 ,4.3 out of 5 stars. 18 reviews
Natural Wooden Wishing Well Planter,Specialbuys,Garden,,719469624000201,https://www.aldi.co.uk/natural-wooden-wishing-well-planter/p/719469624000201,£34.99 each,1.0 out of 5 stars. 1 review
Scheppach Petrol Pressure Washer,Specialbuys,Garden,,813825611735700,https://www.aldi.co.uk/scheppach-petrol-pressure-washer/p/813825611735700,£199.99 each,4.3 out of 5 stars. 32 reviews
